"No.","Time","Source","Destination","Protocol","Length","Info"
"5824","272.867411","Intel_a7:51:b6","Intel_f4:55:3d","ARP","56","172.20.24.188 is at d4:54:8b:a7:51:b6"
"5825","272.893886","Intel_fd:8d:29","Intel_f4:55:3d","ARP","56","172.20.25.187 is at 0c:9a:3c:fd:8d:29"
"5826","272.894936","Intel_de:f0:da","Intel_f4:55:3d","ARP","56","172.20.25.25 is at 7c:21:4a:de:f0:da"
"5827","272.926554","d2:7b:be:40:c0:3b","Intel_f4:55:3d","ARP","56","172.20.25.162 is at d2:7b:be:40:c0:3b"
"5828","272.930081","Intel_2c:15:14","Intel_f4:55:3d","ARP","56","172.20.25.4 is at 3c:9c:0f:2c:15:14"
"5829","272.931388","Intel_9c:37:9f","Intel_f4:55:3d","ARP","56","172.20.25.198 is at 00:91:9e:9c:37:9f"
"5830","274.195347","172.20.24.104","172.217.138.71","TLSv1.3","2145","Application Data"
"5831","274.195505","172.20.24.104","172.217.138.71","TLSv1.3","2068","Application Data"
"5832","274.197762","172.217.138.71","172.20.24.104","TCP","60","443  >  56268 [ACK] Seq=1495525 Ack=49303 Win=162048 Len=0"
"5833","274.197762","172.217.138.71","172.20.24.104","TCP","60","443  >  56268 [ACK] Seq=1495525 Ack=51317 Win=167424 Len=0"
"5834","274.203157","172.217.138.71","172.20.24.104","TLSv1.3","1029","Application Data"
"5835","274.204393","172.217.138.71","172.20.24.104","TLSv1.3","11110","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"5836","274.204490","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1507556 Win=130816 Len=0"
"5837","274.204918","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1507556 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5842]"
"5838","274.204975","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1508938 Win=130816 Len=0"
"5839","274.206681","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1508938 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5842]"
"5840","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1510320 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5842]"
"5841","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1511702 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5842]"
"5842","274.212738","172.217.138.71","172.20.24.104","TLSv1.3","1436","Application Data"
"5843","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1514466 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5854]"
"5844","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1515848 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5854]"
"5845","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1517230 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5854]"
"5846","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1518612 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5854]"
"5847","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1519994 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5854]"
"5848","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1521376 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5854]"
"5849","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1522758 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5854]"
"5850","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1524140 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5854]"
"5851","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1525522 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5854]"
"5852","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1526904 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5854]"
"5853","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1528286 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5854]"
"5854","274.212738","172.217.138.71","172.20.24.104","TLSv1.3","1436","Application Data"
"5855","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1531050 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5862]"
"5856","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1532432 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5862]"
"5857","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1533814 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5862]"
"5858","274.212738","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1535196 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5862]"
"5859","274.212907","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1536578 Win=130816 Len=0"
"5860","274.214451","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1536578 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5862]"
"5861","274.217913","172.217.138.71","172.20.24.104","TCP","8346","443  >  56268 [PSH, ACK] Seq=1537960 Ack=51317 Win=167424 Len=8292 [TCP PDU reassembled in 5862]"
"5862","274.217913","172.217.138.71","172.20.24.104","TLSv1.3","181","Application Data"
"5863","274.217913","172.217.138.71","172.20.24.104","TLSv1.3","31840","Application Data"
"5864","274.218030","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1578165 Win=130816 Len=0"
"5865","274.218420","172.217.138.71","172.20.24.104","TLSv1.3","1436","Application Data"
"5866","274.218485","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1579547 Win=130816 Len=0"
"5867","274.220046","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1579547 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5868]"
"5868","274.223173","172.217.138.71","172.20.24.104","TLSv1.3","47042","Application Data, Application Data"
"5869","274.223318","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1627917 Win=130816 Len=0"
"5870","274.223927","172.217.138.71","172.20.24.104","TLSv1.3","1436","Application Data"
"5871","274.223994","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1629299 Win=130816 Len=0"
"5872","274.225025","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1629299 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5873]"
"5873","274.228828","172.217.138.71","172.20.24.104","TLSv1.3","47042","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"5874","274.228910","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1677669 Win=130816 Len=0"
"5875","274.229192","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1677669 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5878]"
"5876","274.229235","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1679051 Win=130816 Len=0"
"5877","274.230678","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1679051 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5878]"
"5878","274.233933","172.217.138.71","172.20.24.104","TLSv1.3","47042","Application Data, Application Data, Application Data"
"5879","274.234021","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1727421 Win=130816 Len=0"
"5880","274.234790","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1727421 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5883]"
"5881","274.234852","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1728803 Win=130816 Len=0"
"5882","274.237068","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1728803 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5883]"
"5883","274.239033","172.217.138.71","172.20.24.104","TLSv1.3","47042","Application Data, Application Data, Application Data"
"5884","274.239091","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1777173 Win=130816 Len=0"
"5885","274.239590","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1777173 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5888]"
"5886","274.239631","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1778555 Win=130816 Len=0"
"5887","274.240838","172.217.138.71","172.20.24.104","TCP","1436","443  >  56268 [ACK] Seq=1778555 Ack=51317 Win=167424 Len=1382 [TCP PDU reassembled in 5888]"
"5888","274.243719","172.217.138.71","172.20.24.104","TLSv1.3","23548","Application Data"
"5889","274.243719","172.217.138.71","172.20.24.104","TCP","788","443  >  56268 [PSH, ACK] Seq=1803431 Ack=51317 Win=167424 Len=734 [TCP PDU reassembled in 5890]"
"5890","274.243719","172.217.138.71","172.20.24.104","TLSv1.3","16638","Application Data"
"5891","274.243796","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1820749 Win=130816 Len=0"
"5892","274.244545","172.217.138.71","172.20.24.104","TCP","2818","443  >  56268 [ACK] Seq=1820749 Ack=51317 Win=167424 Len=2764 [TCP PDU reassembled in 5894]"
"5893","274.244595","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1823513 Win=130816 Len=0"
"5894","274.245728","172.217.138.71","172.20.24.104","TLSv1.3","1292","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"5895","274.245788","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=51317 Ack=1824751 Win=129792 Len=0"
"5896","275.291510","172.20.24.104","172.217.138.71","TLSv1.3","2145","Application Data"
"5897","275.291684","172.20.24.104","172.217.138.71","TLSv1.3","2069","Application Data"
"5898","275.293418","172.217.138.71","172.20.24.104","TCP","60","443  >  56268 [ACK] Seq=1824751 Ack=53408 Win=173056 Len=0"
"5899","275.293904","172.217.138.71","172.20.24.104","TCP","60","443  >  56268 [ACK] Seq=1824751 Ack=55423 Win=178688 Len=0"
"5900","275.299134","172.217.138.71","172.20.24.104","TLSv1.3","1054","Application Data, Application Data"
"5901","275.351266","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=55423 Ack=1825751 Win=130816 Len=0"
"5902","275.353015","172.217.138.71","172.20.24.104","TLSv1.3","510","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"5903","275.398490","172.20.24.104","172.217.138.71","TCP","54","56268  >  443 [ACK] Seq=55423 Ack=1826207 Win=130560 Len=0"
"5904","275.508159","Intel_f4:55:3d","Broadcast","ARP","42","Who has 172.20.24.249? Tell 172.20.24.104"
"5905","275.518901","Intel_99:ab:60","Intel_f4:55:3d","ARP","56","172.20.25.153 is at 84:5c:f3:99:ab:60"
"5906","275.529932","Intel_a7:51:b6","Intel_f4:55:3d","ARP","56","172.20.24.188 is at d4:54:8b:a7:51:b6"
"5907","275.556501","Intel_fd:8d:29","Intel_f4:55:3d","ARP","56","172.20.25.187 is at 0c:9a:3c:fd:8d:29"
"5908","275.589390","d2:7b:be:40:c0:3b","Intel_f4:55:3d","ARP","56","172.20.25.162 is at d2:7b:be:40:c0:3b"
"5909","275.592386","Intel_2c:15:14","Intel_f4:55:3d","ARP","56","172.20.25.4 is at 3c:9c:0f:2c:15:14"
"5910","275.593728","Intel_9c:37:9f","Intel_f4:55:3d","ARP","56","172.20.25.198 is at 00:91:9e:9c:37:9f"
"5911","275.759482","172.20.24.104","172.64.41.3","TCP","66","56334  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5912","275.764988","172.64.41.3","172.20.24.104","TCP","66","443  >  56334 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1382 SACK_PERM WS=8192"
"5913","275.765148","172.20.24.104","172.64.41.3","TCP","54","56334  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"5914","275.766532","172.20.24.104","172.64.41.3","TLSv1.3","2060","Client Hello (SNI=chrome.cloudflare-dns.com)"
"5915","275.769063","172.64.41.3","172.20.24.104","TCP","60","443  >  56334 [ACK] Seq=1 Ack=1383 Win=65536 Len=0"
"5916","275.769063","172.64.41.3","172.20.24.104","TCP","60","443  >  56334 [ACK] Seq=1 Ack=2007 Win=65536 Len=0"
"5917","275.772777","172.64.41.3","172.20.24.104","TLSv1.3","1429","Server Hello, Change Cipher Spec, Application Data"
"5918","275.780777","172.20.24.104","172.64.41.3","TLSv1.3","118","Change Cipher Spec, Application Data"
"5919","275.781204","172.20.24.104","172.64.41.3","TLSv1.3","146","Application Data"
"5920","275.781566","172.20.24.104","172.64.41.3","TLSv1.3","194","Application Data"
"5921","275.781684","172.20.24.104","172.64.41.3","TLSv1.3","110","Application Data"
"5922","275.781787","172.20.24.104","172.64.41.3","TLSv1.3","213","Application Data"
"5923","275.781858","172.20.24.104","172.64.41.3","TLSv1.3","213","Application Data"
"5924","275.783055","172.64.41.3","172.20.24.104","TCP","60","443  >  56334 [ACK] Seq=1376 Ack=2163 Win=65536 Len=0"
"5925","275.783501","172.64.41.3","172.20.24.104","TCP","60","443  >  56334 [ACK] Seq=1376 Ack=2359 Win=65536 Len=0"
"5926","275.784110","172.64.41.3","172.20.24.104","TCP","60","443  >  56334 [ACK] Seq=1376 Ack=2677 Win=65536 Len=0"
"5927","275.785326","172.64.41.3","172.20.24.104","TLSv1.3","582","Application Data, Application Data"
"5928","275.785852","172.20.24.104","172.64.41.3","TLSv1.3","85","Application Data"
"5929","275.787611","172.64.41.3","172.20.24.104","TLSv1.3","85","Application Data"
"5930","275.834048","172.20.24.104","172.64.41.3","TCP","54","56334  >  443 [ACK] Seq=2708 Ack=1935 Win=65280 Len=0"
"5931","275.837099","172.64.41.3","172.20.24.104","TLSv1.3","1249","Application Data, Application Data, Application Data, Application Data"
"5932","275.838596","172.20.24.104","142.250.182.42","TCP","66","56335  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"5933","275.843843","142.250.182.42","172.20.24.104","TCP","66","443  >  56335 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1382 SACK_PERM WS=256"
"5934","275.843985","172.20.24.104","142.250.182.42","TCP","54","56335  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"5935","275.845311","172.20.24.104","142.250.182.42","TLSv1.3","2290","Client Hello (SNI=safebrowsing.googleapis.com)"
"5936","275.847863","142.250.182.42","172.20.24.104","TCP","60","443  >  56335 [ACK] Seq=1 Ack=1383 Win=64256 Len=0"
"5937","275.848082","142.250.182.42","172.20.24.104","TCP","60","443  >  56335 [ACK] Seq=1 Ack=2237 Win=63488 Len=0"
"5938","275.881228","172.20.24.104","172.64.41.3","TCP","54","56334  >  443 [ACK] Seq=2708 Ack=3130 Win=64256 Len=0"
"5939","275.886992","142.250.182.42","172.20.24.104","TLSv1.3","1436","Server Hello, Change Cipher Spec"
"5940","275.887400","142.250.182.42","172.20.24.104","TLSv1.3","148","Application Data"
"5941","275.887464","172.20.24.104","142.250.182.42","TCP","54","56335  >  443 [ACK] Seq=2237 Ack=1477 Win=65280 Len=0"
"5942","275.892594","172.20.24.104","142.250.182.42","TLSv1.3","128","Change Cipher Spec, Application Data"
"5943","275.892988","172.20.24.104","142.250.182.42","TLSv1.3","146","Application Data"
"5944","275.893262","172.20.24.104","142.250.182.42","TLSv1.3","934","Application Data"
"5945","275.894217","142.250.182.42","172.20.24.104","TCP","60","443  >  56335 [ACK] Seq=1477 Ack=2311 Win=63488 Len=0"
"5946","275.894715","142.250.182.42","172.20.24.104","TCP","60","443  >  56335 [ACK] Seq=1477 Ack=2403 Win=63488 Len=0"
"5947","275.895018","142.250.182.42","172.20.24.104","TCP","60","443  >  56335 [ACK] Seq=1477 Ack=3283 Win=62720 Len=0"
"5948","275.897324","142.250.182.42","172.20.24.104","TLSv1.3","1038","Application Data, Application Data"
"5949","275.897844","172.20.24.104","142.250.182.42","TLSv1.3","85","Application Data"
"5950","275.900344","142.250.182.42","172.20.24.104","TLSv1.3","85","Application Data"
"5951","275.902042","142.250.182.42","172.20.24.104","TLSv1.3","1436","Application Data"
"5952","275.902134","172.20.24.104","142.250.182.42","TCP","54","56335  >  443 [ACK] Seq=3314 Ack=3874 Win=65280 Len=0"
"5953","275.902600","142.250.182.42","172.20.24.104","TLSv1.3","2818","Application Data, Application Data"
"5954","275.902680","172.20.24.104","142.250.182.42","TCP","54","56335  >  443 [ACK] Seq=3314 Ack=6638 Win=65280 Len=0"
"5955","275.903750","142.250.182.42","172.20.24.104","TLSv1.3","358","Application Data, Application Data, Application Data"
"5956","275.904640","172.20.24.104","142.250.182.42","TLSv1.3","93","Application Data"
"5957","275.951677","142.250.182.42","172.20.24.104","TCP","60","443  >  56335 [ACK] Seq=6942 Ack=3353 Win=62720 Len=0"
"5958","276.347688","Intel_f4:55:3d","Broadcast","ARP","42","Who has 172.20.24.249? Tell 172.20.24.104"
"5959","276.376117","Intel_fd:8d:29","Intel_f4:55:3d","ARP","56","172.20.25.187 is at 0c:9a:3c:fd:8d:29"
"5960","276.376550","Intel_de:f0:da","Intel_f4:55:3d","ARP","56","172.20.25.25 is at 7c:21:4a:de:f0:da"
"5961","276.406016","d2:7b:be:40:c0:3b","Intel_f4:55:3d","ARP","56","172.20.25.162 is at d2:7b:be:40:c0:3b"
